search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,colsample_bytree,gamma,learning_rate,max_depth,min_child_weight,n_estimators,reg_alpha,reg_lambda,subsample
5,4,0.35019004232073003,0.023861746312316006,0.9828262345592664,0.002067405993059914,"{'colsample_bytree': np.float64(0.5521066866464703), 'gamma': np.float64(0.7416625075343218), 'learning_rate': np.float64(1.9370677896805777), 'max_depth': 14, 'min_child_weight': 11, 'n_estimators': 212, 'reg_alpha': np.float64(2.3040153680580966), 'reg_lambda': np.float64(3.904768047657284), 'subsample': np.float64(0.6072278669719993)}",0.5521066866464703,0.7416625075343218,1.9370677896805777,14,11,212,2.3040153680580966,3.904768047657284,0.6072278669719993
6,0,0.33137153267887054,0.031197705409017576,0.98857625321506,0.001130992238771123,"{'colsample_bytree': np.float64(0.47639231923442354), 'gamma': np.float64(0.2589579199013011), 'learning_rate': np.float64(2.196224219433791), 'max_depth': 6, 'min_child_weight': 11, 'n_estimators': 152, 'reg_alpha': np.float64(2.2927607430416774), 'reg_lambda': np.float64(4.3102885602852465), 'subsample': np.float64(0.45522113310521295)}",0.47639231923442354,0.2589579199013011,2.196224219433791,6,11,152,2.2927607430416774,4.3102885602852465,0.45522113310521295
6,1,0.3892695928828327,0.01798570451776254,0.9842902730325289,0.003354330759670928,"{'colsample_bytree': np.float64(0.6005462833726927), 'gamma': np.float64(0.726935774448385), 'learning_rate': np.float64(1.4566567288308852), 'max_depth': 14, 'min_child_weight': 15, 'n_estimators': 221, 'reg_alpha': np.float64(2.494247969532091), 'reg_lambda': np.float64(3.3970355723233525), 'subsample': np.float64(0.6703507300819069)}",0.6005462833726927,0.726935774448385,1.4566567288308852,14,15,221,2.494247969532091,3.3970355723233525,0.6703507300819069
6,2,0.3769004073328248,0.010375120775137171,0.9889921352466475,0.0013349887716910599,"{'colsample_bytree': np.float64(0.6348765514424564), 'gamma': np.float64(0.4682359044909975), 'learning_rate': np.float64(1.7146095857037607), 'max_depth': 23, 'min_child_weight': 9, 'n_estimators': 167, 'reg_alpha': np.float64(2.690295420349305), 'reg_lambda': np.float64(3.7824677836567777), 'subsample': np.float64(0.7373182201522049)}",0.6348765514424564,0.4682359044909975,1.7146095857037607,23,9,167,2.690295420349305,3.7824677836567777,0.7373182201522049
6,3,0.35326946016706695,0.02352919405306694,0.9826179482313299,0.0009545900782799238,"{'colsample_bytree': np.float64(0.5412319542931281), 'gamma': np.float64(0.4580465703418628), 'learning_rate': np.float64(2.058481454731402), 'max_depth': 17, 'min_child_weight': 9, 'n_estimators': 148, 'reg_alpha': np.float64(2.930544368809069), 'reg_lambda': np.float64(3.116385465819139), 'subsample': np.float64(0.5920894707210183)}",0.5412319542931281,0.4580465703418628,2.058481454731402,17,9,148,2.930544368809069,3.116385465819139,0.5920894707210183
6,4,0.4605712333036327,0.03790539063918887,0.9984541846781193,0.00030510104038337975,"{'colsample_bytree': np.float64(0.4394078632507553), 'gamma': np.float64(0.4003708797381387), 'learning_rate': np.float64(0.8045857342846285), 'max_depth': 28, 'min_child_weight': 17, 'n_estimators': 200, 'reg_alpha': np.float64(1.676689246781349), 'reg_lambda': np.float64(4.169440373968126), 'subsample': np.float64(0.8982454363469426)}",0.4394078632507553,0.4003708797381387,0.8045857342846285,28,17,200,1.676689246781349,4.169440373968126,0.8982454363469426
7,0,0.4165143210641209,0.036152528608012546,0.9880188244545028,0.0021863294835582454,"{'colsample_bytree': np.float64(0.4661723087170392), 'gamma': np.float64(0.8156627059370252), 'learning_rate': np.float64(0.7554007659452948), 'max_depth': 31, 'min_child_weight': 5, 'n_estimators': 249, 'reg_alpha': np.float64(1.929973204683609), 'reg_lambda': np.float64(3.6158747693627813), 'subsample': np.float64(0.4601390800258986)}",0.4661723087170392,0.8156627059370252,0.7554007659452948,31,5,249,1.929973204683609,3.6158747693627813,0.4601390800258986
7,1,0.3523012315335999,0.022667598931888643,0.9711419959028245,0.00402759602956036,"{'colsample_bytree': np.float64(0.4814447657946157), 'gamma': np.float64(0.8611816390087985), 'learning_rate': np.float64(1.3888713299849522), 'max_depth': 6, 'min_child_weight': 16, 'n_estimators': 175, 'reg_alpha': np.float64(1.8381604402172926), 'reg_lambda': np.float64(3.6884487753727586), 'subsample': np.float64(0.4600927654496319)}",0.4814447657946157,0.8611816390087985,1.3888713299849522,6,16,175,1.8381604402172926,3.6884487753727586,0.4600927654496319
7,2,0.3236092900694847,0.004892677558775061,0.9735781808427311,0.0008421551508206159,"{'colsample_bytree': np.float64(0.4100351015622721), 'gamma': np.float64(0.8112127751232522), 'learning_rate': np.float64(1.8240725142823653), 'max_depth': 35, 'min_child_weight': 15, 'n_estimators': 212, 'reg_alpha': np.float64(2.433856035035306), 'reg_lambda': np.float64(2.0276183013418647), 'subsample': np.float64(0.5404681996252172)}",0.4100351015622721,0.8112127751232522,1.8240725142823653,35,15,212,2.433856035035306,2.0276183013418647,0.5404681996252172
7,3,0.35473037787551404,0.01648735802337201,0.9826318752768503,0.0031178140294995955,"{'colsample_bytree': np.float64(0.5009885792336314), 'gamma': np.float64(0.8941704145083412), 'learning_rate': np.float64(1.568157143412793), 'max_depth': 26, 'min_child_weight': 14, 'n_estimators': 107, 'reg_alpha': np.float64(1.9586187015269552), 'reg_lambda': np.float64(2.7660148314209483), 'subsample': np.float64(0.6804819749799149)}",0.5009885792336314,0.8941704145083412,1.568157143412793,26,14,107,1.9586187015269552,2.7660148314209483,0.6804819749799149
7,4,0.39188910657551573,0.04024331387418859,0.9840444473802128,0.0024005582215078816,"{'colsample_bytree': np.float64(0.3613960183189572), 'gamma': np.float64(0.7878527074907693), 'learning_rate': np.float64(1.6366637523427605), 'max_depth': 35, 'min_child_weight': 17, 'n_estimators': 240, 'reg_alpha': np.float64(1.9919774763101221), 'reg_lambda': np.float64(2.4783697744174256), 'subsample': np.float64(0.7837604893230288)}",0.3613960183189572,0.7878527074907693,1.6366637523427605,35,17,240,1.9919774763101221,2.4783697744174256,0.7837604893230288
8,0,0.433345112038923,0.03336851424155691,0.9993734976314471,0.0005679028728234648,"{'colsample_bytree': np.float64(0.6932654175690935), 'gamma': np.float64(0.1677118326535655), 'learning_rate': np.float64(1.3588698551185343), 'max_depth': 30, 'min_child_weight': 6, 'n_estimators': 225, 'reg_alpha': np.float64(2.4209039380811426), 'reg_lambda': np.float64(4.472940607552408), 'subsample': np.float64(0.8472817170947073)}",0.6932654175690935,0.1677118326535655,1.3588698551185343,30,6,225,2.4209039380811426,4.472940607552408,0.8472817170947073
8,1,0.37261185284986487,0.01711885255847788,0.9779531658267789,0.0038523332309521262,"{'colsample_bytree': np.float64(0.5313543693260051), 'gamma': np.float64(0.7555566653640307), 'learning_rate': np.float64(1.3309288160731068), 'max_depth': 6, 'min_child_weight': 5, 'n_estimators': 135, 'reg_alpha': np.float64(2.767361200126071), 'reg_lambda': np.float64(3.0092701570596194), 'subsample': np.float64(0.6366457201383855)}",0.5313543693260051,0.7555566653640307,1.3309288160731068,6,5,135,2.767361200126071,3.0092701570596194,0.6366457201383855
8,2,0.45401769922054874,0.034735512097012713,0.9996096758453039,0.0005309464661369175,"{'colsample_bytree': np.float64(0.42646071775764527), 'gamma': np.float64(0.23311554542776572), 'learning_rate': np.float64(0.7933923758618924), 'max_depth': 32, 'min_child_weight': 16, 'n_estimators': 198, 'reg_alpha': np.float64(1.935581291249549), 'reg_lambda': np.float64(2.1816848557268496), 'subsample': np.float64(0.8197899061862426)}",0.42646071775764527,0.23311554542776572,0.7933923758618924,32,16,198,1.935581291249549,2.1816848557268496,0.8197899061862426
8,3,0.41805450047567694,0.028130791527920234,0.9911207023312102,0.0037861802889083097,"{'colsample_bytree': np.float64(0.6145757619497672), 'gamma': np.float64(0.48504617026899366), 'learning_rate': np.float64(0.944399362078109), 'max_depth': 20, 'min_child_weight': 7, 'n_estimators': 231, 'reg_alpha': np.float64(2.89094007237728), 'reg_lambda': np.float64(3.5473886428920505), 'subsample': np.float64(0.4955546027296397)}",0.6145757619497672,0.48504617026899366,0.944399362078109,20,7,231,2.89094007237728,3.5473886428920505,0.4955546027296397
8,4,0.36514947960536065,0.03308771549981574,0.9864388082672406,0.0011963940528250388,"{'colsample_bytree': np.float64(0.48599887562366134), 'gamma': np.float64(0.3616357724608119), 'learning_rate': np.float64(2.0868948467038893), 'max_depth': 35, 'min_child_weight': 8, 'n_estimators': 100, 'reg_alpha': np.float64(2.8796962907116215), 'reg_lambda': np.float64(2.9437459047292345), 'subsample': np.float64(0.588894215594529)}",0.48599887562366134,0.3616357724608119,2.0868948467038893,35,8,100,2.8796962907116215,2.9437459047292345,0.588894215594529
9,0,0.4130849387179406,0.014580580876128612,0.9849418783043001,0.004339350775331468,"{'colsample_bytree': np.float64(0.35212502855146866), 'gamma': np.float64(0.3895595616095495), 'learning_rate': np.float64(1.6604311650253363), 'max_depth': 37, 'min_child_weight': 18, 'n_estimators': 202, 'reg_alpha': np.float64(2.9885451324203953), 'reg_lambda': np.float64(4.0143641620320825), 'subsample': np.float64(0.8321047230085983)}",0.35212502855146866,0.3895595616095495,1.6604311650253363,37,18,202,2.9885451324203953,4.0143641620320825,0.8321047230085983
9,1,0.39941909982801954,0.03433542106217487,0.9817540956485992,0.0036987843795013024,"{'colsample_bytree': np.float64(0.4107877915125706), 'gamma': np.float64(0.7918968716768897), 'learning_rate': np.float64(0.7789653692093618), 'max_depth': 30, 'min_child_weight': 13, 'n_estimators': 141, 'reg_alpha': np.float64(1.7374943868016133), 'reg_lambda': np.float64(3.3969843706385374), 'subsample': np.float64(0.4251588600026871)}",0.4107877915125706,0.7918968716768897,0.7789653692093618,30,13,141,1.7374943868016133,3.3969843706385374,0.4251588600026871
9,2,0.39001925248280395,0.03009887369152402,0.9884536093811702,0.0014910177465936557,"{'colsample_bytree': np.float64(0.6259638206736488), 'gamma': np.float64(0.6051058499283491), 'learning_rate': np.float64(1.608117791345363), 'max_depth': 6, 'min_child_weight': 4, 'n_estimators': 126, 'reg_alpha': np.float64(2.4176430355254346), 'reg_lambda': np.float64(4.208853764956325), 'subsample': np.float64(0.779709651126312)}",0.6259638206736488,0.6051058499283491,1.608117791345363,6,4,126,2.4176430355254346,4.208853764956325,0.779709651126312
9,3,0.2954088632931729,0.016564481874910403,0.9668396932454042,0.003923128951055558,"{'colsample_bytree': np.float64(0.6980475451730785), 'gamma': np.float64(0.5959531972477712), 'learning_rate': np.float64(2.0090315303886994), 'max_depth': 15, 'min_child_weight': 12, 'n_estimators': 103, 'reg_alpha': np.float64(1.923881087960246), 'reg_lambda': np.float64(2.6243401557963892), 'subsample': np.float64(0.42661783935919156)}",0.6980475451730785,0.5959531972477712,2.0090315303886994,15,12,103,1.923881087960246,2.6243401557963892,0.42661783935919156
