search_idx,iteration,mean_test_score,std_test_score,mean_train_score,std_train_score,params,bagging_fraction,bagging_freq,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_depth,min_child_samples,min_child_weight,n_estimators,num_leaves
11,8,0.3572769161305193,0.021897955378411476,0.7326261000958411,0.010768807897225114,"{'bagging_fraction': np.float64(0.5454821734864873), 'bagging_freq': 24, 'feature_fraction': np.float64(0.42664251809950426), 'lambda_l1': np.float64(0.5162128832917647), 'lambda_l2': np.float64(2.4916613831181857), 'learning_rate': np.float64(0.13241578904713416), 'max_depth': 14, 'min_child_samples': 104, 'min_child_weight': 15, 'n_estimators': 59, 'num_leaves': 82}",0.5454821734864873,24,0.42664251809950426,0.5162128832917647,2.4916613831181857,0.13241578904713416,14,104,15,59,82
11,9,0.38618913815022304,0.02592161856538305,0.9747348590249991,0.0033795643781294785,"{'bagging_fraction': np.float64(0.8505875950834731), 'bagging_freq': 18, 'feature_fraction': np.float64(0.5228129749828463), 'lambda_l1': np.float64(1.6583892796805813), 'lambda_l2': np.float64(2.3124868929048468), 'learning_rate': np.float64(0.6964567803188676), 'max_depth': 29, 'min_child_samples': 71, 'min_child_weight': 20, 'n_estimators': 85, 'num_leaves': 149}",0.8505875950834731,18,0.5228129749828463,1.6583892796805813,2.3124868929048468,0.6964567803188676,29,71,20,85,149
11,10,0.408428568533081,0.0386702050492063,0.9107869535437383,0.003144188953258428,"{'bagging_fraction': np.float64(0.6401582106445234), 'bagging_freq': 69, 'feature_fraction': np.float64(0.5914728621437695), 'lambda_l1': np.float64(1.7763656229183094), 'lambda_l2': np.float64(1.5051544451790977), 'learning_rate': np.float64(0.5442492293262523), 'max_depth': 26, 'min_child_samples': 82, 'min_child_weight': 8, 'n_estimators': 124, 'num_leaves': 182}",0.6401582106445234,69,0.5914728621437695,1.7763656229183094,1.5051544451790977,0.5442492293262523,26,82,8,124,182
11,11,0.36455774607896346,0.016309723332752785,0.8455813512610227,0.009852551839878812,"{'bagging_fraction': np.float64(0.7748192888768239), 'bagging_freq': 36, 'feature_fraction': np.float64(0.16637162793204288), 'lambda_l1': np.float64(1.010043673341648), 'lambda_l2': np.float64(1.2468041238864396), 'learning_rate': np.float64(0.9936390372849047), 'max_depth': 23, 'min_child_samples': 72, 'min_child_weight': 15, 'n_estimators': 34, 'num_leaves': 195}",0.7748192888768239,36,0.16637162793204288,1.010043673341648,1.2468041238864396,0.9936390372849047,23,72,15,34,195
11,12,0.31725509988984796,0.02866339417101775,0.6903244292753993,0.006774706768067949,"{'bagging_fraction': np.float64(0.5715972167018811), 'bagging_freq': 60, 'feature_fraction': np.float64(0.586982355652708), 'lambda_l1': np.float64(1.8942214554793786), 'lambda_l2': np.float64(1.757461115807817), 'learning_rate': np.float64(0.2787897068503), 'max_depth': 21, 'min_child_samples': 64, 'min_child_weight': 20, 'n_estimators': 79, 'num_leaves': 139}",0.5715972167018811,60,0.586982355652708,1.8942214554793786,1.757461115807817,0.2787897068503,21,64,20,79,139
11,13,0.32086729267347425,0.017055173326382577,0.9148631431601404,0.0038292273173078316,"{'bagging_fraction': np.float64(0.5777353353051297), 'bagging_freq': 28, 'feature_fraction': np.float64(0.10213659611240081), 'lambda_l1': np.float64(1.2320079491542777), 'lambda_l2': np.float64(2.136702459954819), 'learning_rate': np.float64(0.8423897730913141), 'max_depth': 12, 'min_child_samples': 99, 'min_child_weight': 14, 'n_estimators': 141, 'num_leaves': 89}",0.5777353353051297,28,0.10213659611240081,1.2320079491542777,2.136702459954819,0.8423897730913141,12,99,14,141,89
11,14,0.34743704960109967,0.02421273030302969,0.8154439646528197,0.008934343603640418,"{'bagging_fraction': np.float64(0.6812465536334144), 'bagging_freq': 46, 'feature_fraction': np.float64(0.36023906069453226), 'lambda_l1': np.float64(0.6163548485349672), 'lambda_l2': np.float64(1.3601060480368368), 'learning_rate': np.float64(0.9598713458165028), 'max_depth': 11, 'min_child_samples': 111, 'min_child_weight': 11, 'n_estimators': 48, 'num_leaves': 60}",0.6812465536334144,46,0.36023906069453226,0.6163548485349672,1.3601060480368368,0.9598713458165028,11,111,11,48,60
11,15,0.4255654550026198,0.03240049469812769,0.8852746515842709,0.007559466892280782,"{'bagging_fraction': np.float64(0.7989128885987675), 'bagging_freq': 42, 'feature_fraction': np.float64(0.2816611521619332), 'lambda_l1': np.float64(1.4375553884351786), 'lambda_l2': np.float64(2.4754721204997665), 'learning_rate': np.float64(0.3929913008566911), 'max_depth': 10, 'min_child_samples': 99, 'min_child_weight': 13, 'n_estimators': 34, 'num_leaves': 63}",0.7989128885987675,42,0.2816611521619332,1.4375553884351786,2.4754721204997665,0.3929913008566911,10,99,13,34,63
11,16,0.33668039869087024,0.02773499885226658,0.7594904205355419,0.01560604014076855,"{'bagging_fraction': np.float64(0.6979103532668618), 'bagging_freq': 65, 'feature_fraction': np.float64(0.2535969081720826), 'lambda_l1': np.float64(1.7736274165734232), 'lambda_l2': np.float64(2.357375516415626), 'learning_rate': np.float64(0.4996209454231263), 'max_depth': 12, 'min_child_samples': 52, 'min_child_weight': 20, 'n_estimators': 38, 'num_leaves': 52}",0.6979103532668618,65,0.2535969081720826,1.7736274165734232,2.357375516415626,0.4996209454231263,12,52,20,38,52
11,17,0.4008757224724964,0.02649694633317114,0.9687460700258708,0.001980702520514251,"{'bagging_fraction': np.float64(0.8817097291302932), 'bagging_freq': 64, 'feature_fraction': np.float64(0.5749634368781797), 'lambda_l1': np.float64(0.8527051447516054), 'lambda_l2': np.float64(1.578541197805243), 'learning_rate': np.float64(0.6227272649848531), 'max_depth': 20, 'min_child_samples': 85, 'min_child_weight': 18, 'n_estimators': 112, 'num_leaves': 107}",0.8817097291302932,64,0.5749634368781797,0.8527051447516054,1.578541197805243,0.6227272649848531,20,85,18,112,107
